ID,YEAR,DAY_OF_MONTH,FL_DATE,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,ARR_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_TIMEZONE_CODE,DEP_TIME_UTC_MS,DEST_TIMEZONE_CODE,ARR_TIME_UTC_MS_TMP,ARR_TIME_UTC_MS,TIME_TAKEN,DELAY,WRONG
76558,2012,3,1/3/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1544,3,111,111,1599,America/Barbados,1325619840000,America/New_York,1325566980000,1325653380000,559,-448,TRUE
562691,2012,3,1/3/2012,19790,DL,674,15024,STT,Charlotte Amalie,VI,ATL,Atlanta,GA,1544,3,111,111,1599,America/Barbados,1325619840000,America/New_York,1325566980000,1325653380000,559,-448,TRUE
331902,2012,22,1/22/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1526,2124,111,111,1606,America/Barbados,1327260360000,America/New_York,1327285440000,1327285440000,418,-307,TRUE
818035,2012,22,1/22/2012,19977,UA,1445,15024,STT,Charlotte Amalie,VI,IAD,Washington,DC,1526,2124,111,111,1606,America/Barbados,1327260360000,America/New_York,1327285440000,1327285440000,418,-307,TRUE
62267,2012,12,1/12/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1523,1832,189,171,1693,America/Barbados,1326396180000,America/New_York,1326411120000,1326411120000,249,-60,FALSE
62839,2012,13,1/13/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1532,1840,188,171,1693,America/Barbados,1326483120000,America/New_York,1326498000000,1326498000000,248,-60,FALSE
63364,2012,14,1/14/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1551,1851,180,163,1693,America/Barbados,1326570660000,America/New_York,1326585060000,1326585060000,240,-60,FALSE
66803,2012,20,1/20/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1543,1915,212,184,1693,America/Barbados,1327088580000,America/New_York,1327104900000,1327104900000,272,-60,FALSE
68485,2012,23,1/23/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1514,1819,185,171,1693,America/Barbados,1327346040000,America/New_York,1327360740000,1327360740000,245,-60,FALSE
70126,2012,26,1/26/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1458,1818,200,180,1693,America/Barbados,1327604280000,America/New_York,1327619880000,1327619880000,260,-60,FALSE
70721,2012,27,1/27/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1606,1928,202,181,1693,America/Barbados,1327694760000,America/New_York,1327710480000,1327710480000,262,-60,FALSE
71229,2012,28,1/28/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1518,1822,184,165,1693,America/Barbados,1327778280000,America/New_York,1327792920000,1327792920000,244,-60,FALSE
71810,2012,29,1/29/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1515,1810,175,160,1693,America/Barbados,1327864500000,America/New_York,1327878600000,1327878600000,235,-60,FALSE
72401,2012,30,1/30/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1515,1822,187,170,1693,America/Barbados,1327950900000,America/New_York,1327965720000,1327965720000,247,-60,FALSE
548400,2012,12,1/12/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1523,1832,189,171,1693,America/Barbados,1326396180000,America/New_York,1326411120000,1326411120000,249,-60,FALSE
548972,2012,13,1/13/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1532,1840,188,171,1693,America/Barbados,1326483120000,America/New_York,1326498000000,1326498000000,248,-60,FALSE
549497,2012,14,1/14/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1551,1851,180,163,1693,America/Barbados,1326570660000,America/New_York,1326585060000,1326585060000,240,-60,FALSE
552936,2012,20,1/20/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1543,1915,212,184,1693,America/Barbados,1327088580000,America/New_York,1327104900000,1327104900000,272,-60,FALSE
554618,2012,23,1/23/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1514,1819,185,171,1693,America/Barbados,1327346040000,America/New_York,1327360740000,1327360740000,245,-60,FALSE
556259,2012,26,1/26/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1458,1818,200,180,1693,America/Barbados,1327604280000,America/New_York,1327619880000,1327619880000,260,-60,FALSE
556854,2012,27,1/27/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1606,1928,202,181,1693,America/Barbados,1327694760000,America/New_York,1327710480000,1327710480000,262,-60,FALSE
557362,2012,28,1/28/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1518,1822,184,165,1693,America/Barbados,1327778280000,America/New_York,1327792920000,1327792920000,244,-60,FALSE
557943,2012,29,1/29/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1515,1810,175,160,1693,America/Barbados,1327864500000,America/New_York,1327878600000,1327878600000,235,-60,FALSE
558534,2012,30,1/30/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1515,1822,187,170,1693,America/Barbados,1327950900000,America/New_York,1327965720000,1327965720000,247,-60,FALSE
1034533,2012,12,1/12/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1523,1832,189,171,1693,America/Barbados,1326396180000,America/New_York,1326411120000,1326411120000,249,-60,FALSE
1035105,2012,13,1/13/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1532,1840,188,171,1693,America/Barbados,1326483120000,America/New_York,1326498000000,1326498000000,248,-60,FALSE
1035630,2012,14,1/14/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1551,1851,180,163,1693,America/Barbados,1326570660000,America/New_York,1326585060000,1326585060000,240,-60,FALSE
1039069,2012,20,1/20/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1543,1915,212,184,1693,America/Barbados,1327088580000,America/New_York,1327104900000,1327104900000,272,-60,FALSE
1040751,2012,23,1/23/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1514,1819,185,171,1693,America/Barbados,1327346040000,America/New_York,1327360740000,1327360740000,245,-60,FALSE
1042392,2012,26,1/26/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1458,1818,200,180,1693,America/Barbados,1327604280000,America/New_York,1327619880000,1327619880000,260,-60,FALSE
1042987,2012,27,1/27/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1606,1928,202,181,1693,America/Barbados,1327694760000,America/New_York,1327710480000,1327710480000,262,-60,FALSE
1043495,2012,28,1/28/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1518,1822,184,165,1693,America/Barbados,1327778280000,America/New_York,1327792920000,1327792920000,244,-60,FALSE
1044076,2012,29,1/29/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1515,1810,175,160,1693,America/Barbados,1327864500000,America/New_York,1327878600000,1327878600000,235,-60,FALSE
1044667,2012,30,1/30/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1515,1822,187,170,1693,America/Barbados,1327950900000,America/New_York,1327965720000,1327965720000,247,-60,FALSE
5194,2012,1,1/1/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1501,1753,232,211,1623,America/Barbados,1325444460000,America/New_York,1325458380000,1325458380000,232,0,FALSE
5195,2012,2,1/2/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1500,1805,245,215,1623,America/Barbados,1325530800000,America/New_York,1325545500000,1325545500000,245,0,FALSE
5196,2012,3,1/3/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1526,1911,285,242,1623,America/Barbados,1325618760000,America/New_York,1325635860000,1325635860000,285,0,FALSE
5197,2012,4,1/4/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1457,1811,254,227,1623,America/Barbados,1325703420000,America/New_York,1325718660000,1325718660000,254,0,FALSE
5198,2012,5,1/5/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1457,1812,255,227,1623,America/Barbados,1325789820000,America/New_York,1325805120000,1325805120000,255,0,FALSE
5199,2012,6,1/6/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1505,1855,290,246,1623,America/Barbados,1325876700000,America/New_York,1325894100000,1325894100000,290,0,FALSE
5200,2012,7,1/7/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1505,1810,245,220,1623,America/Barbados,1325963100000,America/New_York,1325977800000,1325977800000,245,0,FALSE
5201,2012,8,1/8/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1545,1934,289,232,1623,America/Barbados,1326051900000,America/New_York,1326069240000,1326069240000,289,0,FALSE
5202,2012,9,1/9/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1505,1832,267,238,1623,America/Barbados,1326135900000,America/New_York,1326151920000,1326151920000,267,0,FALSE
5203,2012,10,1/10/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1500,1824,264,243,1623,America/Barbados,1326222000000,America/New_York,1326237840000,1326237840000,264,0,FALSE
5204,2012,11,1/11/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1450,1814,264,228,1623,America/Barbados,1326307800000,America/New_York,1326323640000,1326323640000,264,0,FALSE
5205,2012,12,1/12/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1521,1827,246,212,1623,America/Barbados,1326396060000,America/New_York,1326410820000,1326410820000,246,0,FALSE
5206,2012,13,1/13/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1455,1749,234,218,1623,America/Barbados,1326480900000,America/New_York,1326494940000,1326494940000,234,0,FALSE
5207,2012,14,1/14/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1609,1913,244,222,1623,America/Barbados,1326571740000,America/New_York,1326586380000,1326586380000,244,0,FALSE
5208,2012,15,1/15/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1617,1930,253,231,1623,America/Barbados,1326658620000,America/New_York,1326673800000,1326673800000,253,0,FALSE
5209,2012,16,1/16/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1501,1824,263,237,1623,America/Barbados,1326740460000,America/New_York,1326756240000,1326756240000,263,0,FALSE
5210,2012,17,1/17/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1457,1821,264,236,1623,America/Barbados,1326826620000,America/New_York,1326842460000,1326842460000,264,0,FALSE
5211,2012,18,1/18/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1453,1800,247,232,1623,America/Barbados,1326912780000,America/New_York,1326927600000,1326927600000,247,0,FALSE
5212,2012,19,1/19/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1533,1944,311,270,1623,America/Barbados,1327001580000,America/New_York,1327020240000,1327020240000,311,0,FALSE
5213,2012,20,1/20/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1447,1758,251,229,1623,America/Barbados,1327085220000,America/New_York,1327100280000,1327100280000,251,0,FALSE
5214,2012,21,1/21/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1515,1904,289,244,1623,America/Barbados,1327173300000,America/New_York,1327190640000,1327190640000,289,0,FALSE
5215,2012,22,1/22/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1503,1810,247,223,1623,America/Barbados,1327258980000,America/New_York,1327273800000,1327273800000,247,0,FALSE
5216,2012,23,1/23/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1455,1812,257,231,1623,America/Barbados,1327344900000,America/New_York,1327360320000,1327360320000,257,0,FALSE
5217,2012,24,1/24/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1448,1841,293,255,1623,America/Barbados,1327430880000,America/New_York,1327448460000,1327448460000,293,0,FALSE
5218,2012,25,1/25/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1449,1845,296,254,1623,America/Barbados,1327517340000,America/New_York,1327535100000,1327535100000,296,0,FALSE
5219,2012,26,1/26/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1458,1848,290,242,1623,America/Barbados,1327604280000,America/New_York,1327621680000,1327621680000,290,0,FALSE
5220,2012,27,1/27/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1556,1905,249,224,1623,America/Barbados,1327694160000,America/New_York,1327709100000,1327709100000,249,0,FALSE
5221,2012,28,1/28/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1501,1804,243,219,1623,America/Barbados,1327777260000,America/New_York,1327791840000,1327791840000,243,0,FALSE
5222,2012,29,1/29/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1448,1744,236,221,1623,America/Barbados,1327862880000,America/New_York,1327877040000,1327877040000,236,0,FALSE
5223,2012,30,1/30/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1456,1822,266,242,1623,America/Barbados,1327949760000,America/New_York,1327965720000,1327965720000,266,0,FALSE
5224,2012,31,1/31/2012,19805,AA,412,15024,STT,Charlotte Amalie,VI,JFK,New York,NY,1448,1840,292,241,1623,America/Barbados,1328035680000,America/New_York,1328053200000,1328053200000,292,0,FALSE
10936,2012,1,1/1/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1617,1824,187,163,1107,America/Barbados,1325449020000,America/New_York,1325460240000,1325460240000,187,0,FALSE
10937,2012,2,1/2/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1626,1816,170,150,1107,America/Barbados,1325535960000,America/New_York,1325546160000,1325546160000,170,0,FALSE
10938,2012,3,1/3/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1635,1858,203,150,1107,America/Barbados,1325622900000,America/New_York,1325635080000,1325635080000,203,0,FALSE
10939,2012,4,1/4/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1627,1813,166,146,1107,America/Barbados,1325708820000,America/New_York,1325718780000,1325718780000,166,0,FALSE
10940,2012,5,1/5/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1636,1839,183,157,1107,America/Barbados,1325795760000,America/New_York,1325806740000,1325806740000,183,0,FALSE
10941,2012,6,1/6/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1632,1840,188,159,1107,America/Barbados,1325881920000,America/New_York,1325893200000,1325893200000,188,0,FALSE
10942,2012,7,1/7/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1638,1849,191,155,1107,America/Barbados,1325968680000,America/New_York,1325980140000,1325980140000,191,0,FALSE
10943,2012,8,1/8/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1800,1957,177,151,1107,America/Barbados,1326060000000,America/New_York,1326070620000,1326070620000,177,0,FALSE
10944,2012,9,1/9/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1634,1850,196,169,1107,America/Barbados,1326141240000,America/New_York,1326153000000,1326153000000,196,0,FALSE
10945,2012,10,1/10/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1630,1827,177,152,1107,America/Barbados,1326227400000,America/New_York,1326238020000,1326238020000,177,0,FALSE
10946,2012,11,1/11/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1622,1812,170,146,1107,America/Barbados,1326313320000,America/New_York,1326323520000,1326323520000,170,0,FALSE
10947,2012,12,1/12/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1626,1850,204,148,1107,America/Barbados,1326399960000,America/New_York,1326412200000,1326412200000,204,0,FALSE
10948,2012,13,1/13/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1634,1825,171,145,1107,America/Barbados,1326486840000,America/New_York,1326497100000,1326497100000,171,0,FALSE
10949,2012,14,1/14/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1641,1835,174,153,1107,America/Barbados,1326573660000,America/New_York,1326584100000,1326584100000,174,0,FALSE
10950,2012,15,1/15/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1630,1845,195,167,1107,America/Barbados,1326659400000,America/New_York,1326671100000,1326671100000,195,0,FALSE
10951,2012,16,1/16/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1618,1821,183,161,1107,America/Barbados,1326745080000,America/New_York,1326756060000,1326756060000,183,0,FALSE
10952,2012,17,1/17/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1629,1813,164,148,1107,America/Barbados,1326832140000,America/New_York,1326841980000,1326841980000,164,0,FALSE
10953,2012,18,1/18/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1622,1811,169,148,1107,America/Barbados,1326918120000,America/New_York,1326928260000,1326928260000,169,0,FALSE
10954,2012,19,1/19/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1629,1821,172,152,1107,America/Barbados,1327004940000,America/New_York,1327015260000,1327015260000,172,0,FALSE
10955,2012,20,1/20/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1619,1834,195,157,1107,America/Barbados,1327090740000,America/New_York,1327102440000,1327102440000,195,0,FALSE
10956,2012,21,1/21/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1626,1841,195,164,1107,America/Barbados,1327177560000,America/New_York,1327189260000,1327189260000,195,0,FALSE
10957,2012,22,1/22/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1622,1840,198,167,1107,America/Barbados,1327263720000,America/New_York,1327275600000,1327275600000,198,0,FALSE
10958,2012,23,1/23/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1616,1821,185,160,1107,America/Barbados,1327349760000,America/New_York,1327360860000,1327360860000,185,0,FALSE
10959,2012,24,1/24/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1621,1827,186,143,1107,America/Barbados,1327436460000,America/New_York,1327447620000,1327447620000,186,0,FALSE
10960,2012,25,1/25/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1625,1834,189,159,1107,America/Barbados,1327523100000,America/New_York,1327534440000,1327534440000,189,0,FALSE
10961,2012,26,1/26/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1628,1819,171,150,1107,America/Barbados,1327609680000,America/New_York,1327619940000,1327619940000,171,0,FALSE
10962,2012,27,1/27/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1628,1855,207,146,1107,America/Barbados,1327696080000,America/New_York,1327708500000,1327708500000,207,0,FALSE
10963,2012,28,1/28/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1637,1844,187,154,1107,America/Barbados,1327783020000,America/New_York,1327794240000,1327794240000,187,0,FALSE
10964,2012,29,1/29/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1626,1828,182,159,1107,America/Barbados,1327868760000,America/New_York,1327879680000,1327879680000,182,0,FALSE
10965,2012,30,1/30/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1624,1813,169,149,1107,America/Barbados,1327955040000,America/New_York,1327965180000,1327965180000,169,0,FALSE
10966,2012,31,1/31/2012,19805,AA,672,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1612,1812,180,152,1107,America/Barbados,1328040720000,America/New_York,1328051520000,1328051520000,180,0,FALSE
12746,2012,1,1/1/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1444,1631,167,151,1107,America/Barbados,1325443440000,America/New_York,1325453460000,1325453460000,167,0,FALSE
12747,2012,2,1/2/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1458,1658,180,157,1107,America/Barbados,1325530680000,America/New_York,1325541480000,1325541480000,180,0,FALSE
12748,2012,3,1/3/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1457,1717,200,157,1107,America/Barbados,1325617020000,America/New_York,1325629020000,1325629020000,200,0,FALSE
12749,2012,4,1/4/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1513,1719,186,162,1107,America/Barbados,1325704380000,America/New_York,1325715540000,1325715540000,186,0,FALSE
12750,2012,5,1/5/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1455,1652,177,157,1107,America/Barbados,1325789700000,America/New_York,1325800320000,1325800320000,177,0,FALSE
12751,2012,6,1/6/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1503,1723,200,171,1107,America/Barbados,1325876580000,America/New_York,1325888580000,1325888580000,200,0,FALSE
12752,2012,7,1/7/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1730,1931,181,153,1107,America/Barbados,1325971800000,America/New_York,1325982660000,1325982660000,181,0,FALSE
12753,2012,8,1/8/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1452,1646,174,155,1107,America/Barbados,1326048720000,America/New_York,1326059160000,1326059160000,174,0,FALSE
12754,2012,9,1/9/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1458,1703,185,161,1107,America/Barbados,1326135480000,America/New_York,1326146580000,1326146580000,185,0,FALSE
12755,2012,10,1/10/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1453,1636,163,146,1107,America/Barbados,1326221580000,America/New_York,1326231360000,1326231360000,163,0,FALSE
12756,2012,11,1/11/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1446,1640,174,145,1107,America/Barbados,1326307560000,America/New_York,1326318000000,1326318000000,174,0,FALSE
12757,2012,12,1/12/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1456,1648,172,153,1107,America/Barbados,1326394560000,America/New_York,1326404880000,1326404880000,172,0,FALSE
12758,2012,13,1/13/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1508,1704,176,151,1107,America/Barbados,1326481680000,America/New_York,1326492240000,1326492240000,176,0,FALSE
12759,2012,14,1/14/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1704,1928,204,156,1107,America/Barbados,1326575040000,America/New_York,1326587280000,1326587280000,204,0,FALSE
12760,2012,15,1/15/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1543,1747,184,159,1107,America/Barbados,1326656580000,America/New_York,1326667620000,1326667620000,184,0,FALSE
12761,2012,16,1/16/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1454,1708,194,163,1107,America/Barbados,1326740040000,America/New_York,1326751680000,1326751680000,194,0,FALSE
12762,2012,17,1/17/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1453,1713,200,160,1107,America/Barbados,1326826380000,America/New_York,1326838380000,1326838380000,200,0,FALSE
12763,2012,18,1/18/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1444,1658,194,154,1107,America/Barbados,1326912240000,America/New_York,1326923880000,1326923880000,194,0,FALSE
12764,2012,19,1/19/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1444,1649,185,160,1107,America/Barbados,1326998640000,America/New_York,1327009740000,1327009740000,185,0,FALSE
12765,2012,20,1/20/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1447,1658,191,154,1107,America/Barbados,1327085220000,America/New_York,1327096680000,1327096680000,191,0,FALSE
12766,2012,21,1/21/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1443,1647,184,156,1107,America/Barbados,1327171380000,America/New_York,1327182420000,1327182420000,184,0,FALSE
12767,2012,22,1/22/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1446,1654,188,165,1107,America/Barbados,1327257960000,America/New_York,1327269240000,1327269240000,188,0,FALSE
12768,2012,23,1/23/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1448,1649,181,161,1107,America/Barbados,1327344480000,America/New_York,1327355340000,1327355340000,181,0,FALSE
12769,2012,24,1/24/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1447,1652,185,161,1107,America/Barbados,1327430820000,America/New_York,1327441920000,1327441920000,185,0,FALSE
12770,2012,25,1/25/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1456,1656,180,157,1107,America/Barbados,1327517760000,America/New_York,1327528560000,1327528560000,180,0,FALSE
12771,2012,26,1/26/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1452,1639,167,150,1107,America/Barbados,1327603920000,America/New_York,1327613940000,1327613940000,167,0,FALSE
12772,2012,27,1/27/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1441,1619,158,144,1107,America/Barbados,1327689660000,America/New_York,1327699140000,1327699140000,158,0,FALSE
12773,2012,28,1/28/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1456,1654,178,151,1107,America/Barbados,1327776960000,America/New_York,1327787640000,1327787640000,178,0,FALSE
12774,2012,29,1/29/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1453,1654,181,162,1107,America/Barbados,1327863180000,America/New_York,1327874040000,1327874040000,181,0,FALSE
12775,2012,30,1/30/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1448,1650,182,158,1107,America/Barbados,1327949280000,America/New_York,1327960200000,1327960200000,182,0,FALSE
12776,2012,31,1/31/2012,19805,AA,792,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1453,1659,186,161,1107,America/Barbados,1328035980000,America/New_York,1328047140000,1328047140000,186,0,FALSE
13711,2012,1,1/1/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,930,1121,171,153,1107,America/Barbados,1325424600000,America/New_York,1325434860000,1325434860000,171,0,FALSE
13712,2012,2,1/2/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,924,1125,181,148,1107,America/Barbados,1325510640000,America/New_York,1325521500000,1325521500000,181,0,FALSE
